timestamp,odometer (miles),latitude,longitude,location,distance (m)
2019-04-06T14:23:34Z,168528,35.7084069,-86.8805548,189.294,,170.45940620720884
2019-04-06T14:23:39Z,168528,35.7099246,-86.880212,192.099,,171.2558963423166
2019-04-06T14:23:45Z,168529,35.7117136,-86.879738,196.918,,203.14096500980182
2019-04-06T14:23:50Z,168529,35.7132028,-86.8793441,198.342,,169.0443129632192
2019-04-06T14:23:55Z,168529,35.7146954,-86.8789551,197.819,,169.3150846328129
2019-04-06T14:24:01Z,168529,35.716499,-86.8784606,199.332,,205.0696183254339
2019-04-06T14:24:06Z,168529,35.7179957,-86.8780675,196.043,,169.86822327508452
2019-04-06T14:24:12Z,168529,35.719813,-86.8775967,191.701,,206.13913789065342
2019-04-06T14:24:17Z,168529,35.7213172,-86.8772304,188.358,,170.19369259638808
2019-04-06T14:24:22Z,168529,35.7228225,-86.8768515,188.248,,170.50605362561024
2019-04-06T14:24:28Z,168529,35.7246141,-86.8764149,185.984,,202.69051159899468
2019-04-06T14:24:34Z,168530,35.7264117,-86.8759956,191.061,,203.09599231763337
2019-04-06T14:24:39Z,168530,35.7279086,-86.8756507,198.355,,169.15535511046525
2019-04-06T14:24:45Z,168530,35.7297216,-86.8752382,199.485,,204.6015773474526
2019-04-06T14:24:51Z,168530,35.7315187,-86.8748141,201.099,"CLEGG DR 3401, Clegg Dr 3401, Spring Hill, Maury County, Tennessee, 37174, USA",203.06613626081625
2019-04-06T14:24:56Z,168530,35.7330135,-86.8744529,204.405,,169.08019138353328
2019-04-06T14:25:01Z,168530,35.7345247,-86.8741054,206.396,,170.61248355255174
2019-04-06T14:25:07Z,168530,35.7363546,-86.8736891,205.033,,206.50925986530916
2019-04-06T14:25:13Z,168530,35.7381744,-86.873269,200.138,,205.52439520183611
2019-04-06T14:25:19Z,168531,35.739973,-86.8728512,195.544,,203.16772104364009
2019-04-06T14:25:25Z,168531,35.7417524,-86.8723985,193.045,,201.65566381152658
2019-04-06T14:25:30Z,168531,35.7432586,-86.8720593,191.8,,169.92224483931435
2019-04-06T14:25:36Z,168531,35.7450551,-86.871639,194.815,,202.95105467757332
2019-04-06T14:25:41Z,168531,35.7465571,-86.8712881,199.745,,169.72576251028784
2019-04-06T14:25:47Z,168531,35.7483606,-86.8708343,201.655,,204.28789280973498
2019-04-06T14:25:52Z,168531,35.7498486,-86.8703559,196.332,,170.76454823771564
2019-04-06T14:25:58Z,168531,35.7515985,-86.8696806,199.478,,203.5701714588357
2019-04-06T14:26:04Z,168532,35.7533614,-86.8689184,199.392,,207.40048042610746
2019-04-06T14:26:09Z,168532,35.7548273,-86.8683078,200.5,,171.77666780239502
2019-04-06T14:26:15Z,168532,35.7565427,-86.8676206,199.845,,200.22914290711833
2019-04-06T14:26:21Z,168532,35.7582665,-86.866864,201.395,,203.14730070271557
2019-04-06T14:26:26Z,168532,35.7597307,-86.8662923,202.807,,170.49976213106885
2019-04-06T14:26:32Z,168532,35.7615064,-86.8656779,204.07,,204.7175034952395
2019-04-06T14:26:38Z,168532,35.7632998,-86.8651985,200.828,,203.6863241273904
2019-04-06T14:26:43Z,168532,35.764812,-86.8648903,199.03,"I 65, Spring Hill, Williamson County, Tennessee, 37064, USA",170.09952410264358
2019-04-06T14:26:48Z,168532,35.7663113,-86.8646855,200.289,,167.39203840086392
2019-04-06T14:26:54Z,168533,35.768166,-86.8644692,199.416,,206.72345104450238
2019-04-06T14:26:59Z,168533,35.7696925,-86.8643169,203.56,,169.98726439773952
2019-04-06T14:27:05Z,168533,35.7715268,-86.8641208,204.529,,204.3041533465176
2019-04-06T14:27:11Z,168533,35.7733489,-86.8639101,205.902,,203.07761826261984
2019-04-06T14:27:17Z,168533,35.7750703,-86.8637333,206.5,,191.67261658310403
2019-04-06T14:27:22Z,168533,35.7763358,-86.8636153,206.823,,140.82307673473906
2019-04-06T14:27:28Z,168533,35.7778266,-86.8634432,207.187,,166.14763529507655
2019-04-06T14:27:33Z,168533,35.7790388,-86.8633104,208.93,,135.05008165420222
2019-04-06T14:27:38Z,168533,35.7802359,-86.863107,211.515,,134.12054123500175
2019-04-06T14:27:44Z,168534,35.7814946,-86.8628504,214.979,,141.61994044555175
2019-04-06T14:27:50Z,168534,35.7826147,-86.8626133,216.135,,126.12540499769409
2019-04-06T14:27:55Z,168534,35.7836161,-86.8623947,219.331,,112.90345266608682
2019-04-06T14:28:01Z,168534,35.7849458,-86.8620839,219.66,,150.19436076611774
2019-04-06T14:28:07Z,168534,35.7863801,-86.8617625,222.258,,161.80017629735653
2019-04-06T14:28:12Z,168534,35.7876482,-86.8614731,223.016,,143.1209683507107
2019-04-06T14:28:17Z,168534,35.7889306,-86.8611764,225.504,,144.8213933019852
2019-04-06T14:28:23Z,168534,35.7903907,-86.8607922,229.381,,165.73819074408812
2019-04-06T14:28:28Z,168534,35.7916275,-86.8604474,234.031,,140.8067175557072
2019-04-06T14:28:33Z,168534,35.7929519,-86.8599434,236.031,"PANTALL RD, Pantall Rd, Thompsons Station, Williamson County, Tennessee, 37179, USA",153.86876373614473
2019-04-06T14:28:39Z,168534,35.794496,-86.8590676,237.318,,188.74542011724915
2019-04-06T14:28:44Z,168535,35.7957217,-86.8582016,235.594,,156.93459237805834
2019-04-06T14:28:50Z,168535,35.7971993,-86.8570133,233.094,,196.02569816372232
2019-04-06T14:28:55Z,168535,35.7984449,-86.8560146,231.733,,165.0891151478563
2019-04-06T14:29:00Z,168535,35.7996654,-86.855045,228.861,,161.33945393667284
2019-04-06T14:29:06Z,168535,35.80114,-86.8538297,227.344,,197.08419125346114
2019-04-06T14:29:12Z,168535,35.8026228,-86.8526767,225.976,,194.7673605505349
2019-04-06T14:29:17Z,168535,35.8037968,-86.8517534,224.871,,154.71149139970436
2019-04-06T14:29:23Z,168535,35.8052345,-86.8506019,222.281,,190.4954712998709
2019-04-06T14:29:29Z,168535,35.8067441,-86.8494121,219.679,,199.07237652931371
2019-04-06T14:29:35Z,168536,35.8083273,-86.8481624,214.058,,208.92701856241274
2019-04-06T14:29:41Z,168536,35.8098661,-86.8470372,211.273,,198.7562701195793
2019-04-06T14:29:47Z,168536,35.811447,-86.8459088,211.461,,202.90855280602446
2019-04-06T14:29:53Z,168536,35.8130725,-86.844756,211.268,,208.29504785611545
2019-04-06T14:29:58Z,168536,35.8144267,-86.8437711,213.951,,174.66820711558506
2019-04-06T14:30:04Z,168536,35.8160931,-86.8426072,214.301,,212.729580500089
2019-04-06T14:30:09Z,168536,35.8174558,-86.8416097,219.188,,176.10641553648676
2019-04-06T14:30:15Z,168536,35.8190745,-86.8404622,219.681,,207.3991100741001
2019-04-06T14:30:20Z,168537,35.8204307,-86.839482,222.956,,174.65038271211938
2019-04-06T14:30:26Z,168537,35.8220897,-86.8382856,227.597,"I 840 West, Thompson's Station, Williamson County, Tennessee, 37064, USA",213.5353497743485
2019-04-06T14:30:31Z,168537,35.823464,-86.8373325,229.53,,175.14534710471398
2019-04-06T14:30:37Z,168537,35.8251132,-86.8362187,233.216,,208.8807945121504
2019-04-06T14:30:42Z,168537,35.8265058,-86.835424,231.263,,170.40587564411143
2019-04-06T14:30:47Z,168537,35.8279768,-86.8347392,236.524,,174.63768416044624
2019-04-06T14:30:53Z,168537,35.8298002,-86.8340698,231.361,,211.2358060166048
2019-04-06T14:30:59Z,168537,35.8316871,-86.833583,228.646,,213.95815433947988
2019-04-06T14:31:05Z,168538,35.8335886,-86.8332847,224.125,,212.75284674663854
2019-04-06T14:31:11Z,168538,35.8355432,-86.8331291,222.186,,217.3459370005418
2019-04-06T14:31:17Z,168538,35.8375561,-86.8329789,216.327,,223.83957446645434
2019-04-06T14:31:23Z,168538,35.8395236,-86.8328363,210.241,,218.77777931447451
2019-04-06T14:31:28Z,168538,35.8411118,-86.8327733,209.617,,176.3192014792725
2019-04-06T14:31:33Z,168538,35.842631,-86.8326969,206.155,,168.7467451322103
2019-04-06T14:31:39Z,168538,35.8444661,-86.8325741,209.225,,203.947306118375
2019-04-06T14:31:45Z,168538,35.8462158,-86.8324715,208.695,,194.3681891128314
2019-04-06T14:31:51Z,168539,35.8479531,-86.8323742,207.84,,192.97265823637127
2019-04-06T14:31:57Z,168539,35.8496862,-86.8322848,206.708,,192.47729700135082
2019-04-06T14:32:02Z,168539,35.8513015,-86.8321957,200.286,,179.5288692137672
2019-04-06T14:32:07Z,168539,35.8529594,-86.8321107,196.091,,184.16807504445472
2019-04-06T14:32:13Z,168539,35.8549424,-86.8320041,194.153,,220.25221335407213
2019-04-06T14:32:19Z,168539,35.856947,-86.8318978,196.259,"GOOSE CREEK BY-PASS, Goose Creek By-pass, Franklin, Williamson County, Tennessee, 37064, USA",222.64700565932253
2019-04-06T14:32:25Z,168539,35.8589459,-86.8317768,198.632,,222.07937645481144
2019-04-06T14:32:30Z,168539,35.8605768,-86.8316753,196.481,,181.2092698308297
2019-04-06T14:32:36Z,168540,35.8625198,-86.8315348,196.374,,215.9682097233403
2019-04-06T14:32:42Z,168540,35.8644695,-86.8314058,195.151,,216.65547231161275
2019-04-06T14:32:47Z,168540,35.8661328,-86.8313348,195.246,,184.67101315512187
2019-04-06T14:32:52Z,168540,35.8678042,-86.8312093,193.885,,185.80946768735848
2019-04-06T14:32:58Z,168540,35.8697426,-86.8310803,199.345,,215.469364381047
2019-04-06T14:33:03Z,168540,35.8712584,-86.8309685,194.883,,168.55509839850075
2019-04-06T14:33:09Z,168540,35.8730787,-86.8308384,197.383,,202.33748423610135
2019-04-06T14:33:15Z,168540,35.8749783,-86.830718,193.787,,211.0906608529596
2019-04-06T14:33:21Z,168541,35.8768899,-86.8306074,189.829,,212.38313743765977
2019-04-06T14:33:27Z,168541,35.8788155,-86.830488,186.899,,213.95657142789514
2019-04-06T14:33:32Z,168541,35.8803344,-86.8303986,182.21,,168.7955090252145
2019-04-06T14:33:37Z,168541,35.8818826,-86.8303208,184.238,,171.94381599239387
2019-04-06T14:33:43Z,168541,35.8837509,-86.8302105,188.898,,207.59815634749177
2019-04-06T14:33:49Z,168541,35.8855502,-86.8300818,187.04,,199.99715159635824
2019-04-06T14:33:55Z,168541,35.8874461,-86.8298398,183.113,,211.53758562806124
2019-04-06T14:34:01Z,168541,35.8892669,-86.8296071,179.266,,203.1621763047672
2019-04-06T14:34:07Z,168541,35.8910152,-86.8293654,178.825,,195.21568339733082
2019-04-06T14:34:13Z,168542,35.8927959,-86.8291216,179.851,"153, Rivergate Dr, Franklin, Williamson County, Tennessee, 37064, USA",198.8117287148066
2019-04-06T14:34:18Z,168542,35.8942824,-86.8289358,178.071,,165.80268553460525
2019-04-06T14:34:24Z,168542,35.8959978,-86.8286331,182.901,,192.3537697404219
2019-04-06T14:34:29Z,168542,35.89737,-86.8283142,182.125,,154.95987128744036
2019-04-06T14:34:35Z,168542,35.8989651,-86.8277989,184.149,,183.01604006398654
2019-04-06T14:34:40Z,168542,35.9003248,-86.827312,186.397,,157.16209730902756
2019-04-06T14:34:46Z,168542,35.9019643,-86.8266158,188.612,,192.4838745490923
2019-04-06T14:34:52Z,168542,35.9036553,-86.8260095,186.945,,195.46166211373185
2019-04-06T14:34:58Z,168542,35.9053994,-86.8254969,184.706,,198.99435445827592
2019-04-06T14:35:03Z,168543,35.9068926,-86.8251647,181.602,,168.40681924395184
2019-04-06T14:35:09Z,168543,35.9086874,-86.8248689,184.797,,200.95941539814714
2019-04-06T14:35:14Z,168543,35.9101285,-86.8246894,188.33,,160.7629627546026
2019-04-06T14:35:20Z,168543,35.9118906,-86.8244497,194.008,,196.79931474629853
2019-04-06T14:35:25Z,168543,35.9133236,-86.8242717,198.958,,159.89319877000094
2019-04-06T14:35:31Z,168543,35.9150135,-86.824041,206.012,,188.79745815687434
2019-04-06T14:35:37Z,168543,35.9166628,-86.8238287,211.519,,184.09102151050305
2019-04-06T14:35:43Z,168543,35.9182943,-86.8236313,215.867,,181.95983815486593
2019-04-06T14:35:49Z,168544,35.919922,-86.8233895,220.767,,181.9915252262929
2019-04-06T14:35:54Z,168544,35.9213788,-86.8230793,218.168,,164.0757948351947
2019-04-06T14:36:00Z,168544,35.9231246,-86.8225875,217.952,,198.73680914990655
2019-04-06T14:36:05Z,168544,35.9245812,-86.8221016,212.435,"300, N Royal Oaks Blvd, Franklin, Williamson County, Tennessee, 37067, USA",167.56096306224288
2019-04-06T14:36:11Z,168544,35.9262763,-86.8215068,211.197,,195.60493092876095
2019-04-06T14:36:16Z,168544,35.9276099,-86.8210315,210.704,,154.07069873020453
2019-04-06T14:36:22Z,168544,35.9292413,-86.8204612,211.333,,188.19801184115354
2019-04-06T14:36:28Z,168544,35.9308881,-86.8199049,205.437,,189.5939486809651
2019-04-06T14:36:34Z,168544,35.9325803,-86.8193133,203.381,,195.2220424861381
2019-04-06T14:36:40Z,168545,35.9342608,-86.8187163,198.333,,194.16274680585545
2019-04-06T14:36:46Z,168545,35.9358748,-86.8181499,194.286,,186.28622984459207
2019-04-06T14:36:51Z,168545,35.9372115,-86.8177014,189.46,,153.8201169428275
2019-04-06T14:36:57Z,168545,35.9387914,-86.8171828,183.82,,181.53361979360525
2019-04-06T14:37:03Z,168545,35.9403439,-86.8166314,178.14,,179.3984435586812
2019-04-06T14:37:08Z,168545,35.9416137,-86.8161788,181.177,,146.72912694793143
2019-04-06T14:37:14Z,168545,35.9431237,-86.8156309,182.715,,174.6994848949952
2019-04-06T14:37:20Z,168545,35.9445754,-86.8151292,188.607,,167.42604678523577
2019-04-06T14:37:25Z,168545,35.9458255,-86.8146985,193.885,,144.15026967487165
2019-04-06T14:37:31Z,168545,35.9473654,-86.8141804,193.584,,177.1488384510215
2019-04-06T14:37:36Z,168546,35.9486892,-86.8137184,195.966,,152.7093267030292
2019-04-06T14:37:42Z,168546,35.9504082,-86.8131627,188.941,,197.34709815762412
2019-04-06T14:37:47Z,168546,35.9518642,-86.8126591,186.542,,167.84432495759071
2019-04-06T14:37:53Z,168546,35.9535978,-86.8120636,191.125,,199.7771498887762
2019-04-06T14:37:58Z,168546,35.9550346,-86.8115205,190.588,"1796, Galleria Blvd, Franklin, Williamson County, Tennessee, 37067, USA",166.7896998517374
2019-04-06T14:38:04Z,168546,35.9567594,-86.8109241,188.766,,198.81413276517367
2019-04-06T14:38:10Z,168546,35.9585161,-86.8103209,188.945,,202.3795066580811
2019-04-06T14:38:16Z,168546,35.9602314,-86.8097266,182.269,,197.85174946823355
2019-04-06T14:38:21Z,168546,35.9616622,-86.8092079,178.753,,165.55289725846254
2019-04-06T14:38:27Z,168547,35.9633736,-86.8086182,181.287,,197.2258668716767
2019-04-06T14:38:33Z,168547,35.9650541,-86.8080262,183.372,,193.97821416194566
2019-04-06T14:38:39Z,168547,35.9667316,-86.8074511,186.771,,193.26188307564036
2019-04-06T14:38:45Z,168547,35.9684186,-86.8068491,189.861,,194.934022084736
2019-04-06T14:38:50Z,168547,35.9698125,-86.8063838,189.486,,160.26340554368826
2019-04-06T14:38:55Z,168547,35.9712006,-86.8059137,193.325,,159.8023153807769
2019-04-06T14:39:01Z,168547,35.9728744,-86.805337,194.605,,192.87902717243077
2019-04-06T14:39:07Z,168547,35.9745829,-86.8047389,197.371,,197.12397361680354
2019-04-06T14:39:13Z,168548,35.976343,-86.8041337,198.318,,202.79108475952893
2019-04-06T14:39:19Z,168548,35.9781227,-86.8035163,197.767,,205.18066337841557
2019-04-06T14:39:25Z,168548,35.9798704,-86.8028988,194.586,,201.79192464112222
2019-04-06T14:39:31Z,168548,35.9816183,-86.8022987,193.263,,201.36471684998554
2019-04-06T14:39:37Z,168548,35.9833472,-86.8017031,195.835,,199.23702515075797
2019-04-06T14:39:43Z,168548,35.9850717,-86.801101,191.938,,198.94742826615771
2019-04-06T14:39:48Z,168548,35.9865639,-86.8006022,190.409,,171.58599754503172
2019-04-06T14:39:53Z,168548,35.988079,-86.8000964,186.789,"1309, Lipscomb Dr, Brentwood, Williamson County, Tennessee, 37027, USA",174.23420022885705
2019-04-06T14:39:58Z,168548,35.9895726,-86.7995701,183.245,,172.43118053751377
2019-04-06T14:40:04Z,168549,35.9913626,-86.798932,185.006,,206.79676458221704
2019-04-06T14:40:10Z,168549,35.9931395,-86.7983256,188.478,,204.64028673549228
2019-04-06T14:40:16Z,168549,35.9949063,-86.7977165,187.149,,203.60074230581506
2019-04-06T14:40:22Z,168549,35.9966647,-86.7971242,185.782,,202.29812127124802
2019-04-06T14:40:28Z,168549,35.998398,-86.7964063,186.452,,202.93315183547344
2019-04-06T14:40:34Z,168549,35.9999856,-86.7952126,186.283,,206.442349462432
2019-04-06T14:40:39Z,168549,36.0011618,-86.7940094,185.813,,169.71616150620326
2019-04-06T14:40:45Z,168549,36.0025145,-86.7926239,179.716,,195.3775501525194
2019-04-06T14:40:51Z,168550,36.0039036,-86.7912096,182.317,,200.06435220716276
2019-04-06T14:40:57Z,168550,36.0052582,-86.7897738,183.044,,198.37241655250108
2019-04-06T14:41:03Z,168550,36.0066551,-86.7883573,186.912,,200.87576254180337
2019-04-06T14:41:08Z,168550,36.0077881,-86.787207,191.525,,163.04124375574497
2019-04-06T14:41:14Z,168550,36.0091544,-86.7858543,194.653,,194.5966065614814
2019-04-06T14:41:20Z,168550,36.0107822,-86.7850335,193.218,,195.20065741821583
2019-04-06T14:41:26Z,168550,36.0125443,-86.784931,188.479,,195.80269310738274
2019-04-06T14:41:32Z,168550,36.0142378,-86.7853575,181.718,,191.9273271409937
2019-04-06T14:41:38Z,168551,36.0159178,-86.7858288,181.909,,191.19746526166048
2019-04-06T14:41:44Z,168551,36.0175833,-86.7862944,182.498,,189.51529168100683
2019-04-06T14:41:50Z,168551,36.0191495,-86.7867484,185.254,"509, Wilson Run, Brentwood, Williamson County, Tennessee, 37027, USA",178.56465909764225
2019-04-06T14:41:56Z,168551,36.0207277,-86.7870989,187.004,,177.95719200365576
2019-04-06T14:42:02Z,168551,36.0223228,-86.7869078,187.91,,177.8351440470408
2019-04-06T14:42:08Z,168551,36.0238138,-86.7861857,189.71,,177.79807249880702
2019-04-06T14:42:14Z,168551,36.0253089,-86.7853241,187.596,,183.19113015482162
2019-04-06T14:42:20Z,168551,36.0268785,-86.7844474,188.286,,191.25708649065785
2019-04-06T14:42:25Z,168551,36.0282287,-86.7839512,191.278,,156.38384809834818
2019-04-06T14:42:30Z,168552,36.029614,-86.7837263,195.645,,155.10923877338416
2019-04-06T14:42:35Z,168552,36.0310218,-86.7835537,196.577,,156.98916264097087
2019-04-06T14:42:41Z,168552,36.0326941,-86.7833402,198.072,,186.56453089929047
2019-04-06T14:42:47Z,168552,36.0343257,-86.7831378,202.181,,182.01049076575748
2019-04-06T14:42:53Z,168552,36.0360189,-86.7829018,205.688,,189.11555001092637
2019-04-06T14:42:58Z,168552,36.0374815,-86.7827145,201.453,,163.22527591987398
2019-04-06T14:43:04Z,168552,36.0391936,-86.7825357,200.439,,190.66497809440546
2019-04-06T14:43:09Z,168552,36.0405903,-86.7823681,192.175,,155.93566154146748
2019-04-06T14:43:15Z,168552,36.0423077,-86.7819914,187.585,,193.62253746015259
2019-04-06T14:43:21Z,168553,36.0438808,-86.781003,180.41,,196.099566711434
2019-04-06T14:43:26Z,168553,36.0449629,-86.7796361,180.53,,172.01928125319859
2019-04-06T14:43:32Z,168553,36.0460378,-86.7778221,178.988,,202.36187099398833
2019-04-06T14:43:38Z,168553,36.0473743,-86.7763096,178.416,,201.4209585847542
2019-04-06T14:43:44Z,168553,36.0490474,-86.7754044,179.074,"Franklin Pike Circle, Nashville, Davidson County, Tennessee, 37027, USA",202.78224504628483
2019-04-06T14:43:50Z,168553,36.050809,-86.7751698,175.444,,196.64572252642964
2019-04-06T14:43:56Z,168553,36.0525891,-86.7751714,173.804,,197.5321028303038
2019-04-06T14:44:02Z,168553,36.0543433,-86.7751136,175.405,,194.7276000054859
2019-04-06T14:44:08Z,168554,36.0560678,-86.7745692,178.646,,197.56948322897284
2019-04-06T14:44:14Z,168554,36.0577535,-86.7736415,174.524,,204.91874752343787
2019-04-06T14:44:20Z,168554,36.0594385,-86.7726921,178.416,,205.6482080658169
2019-04-06T14:44:26Z,168554,36.0611702,-86.7719899,173.29,,202.36710003451995
2019-04-06T14:44:31Z,168554,36.0626859,-86.7716369,171.138,,171.18097084716572
2019-04-06T14:44:37Z,168554,36.0644805,-86.7712314,169.274,,202.46646033578543
2019-04-06T14:44:42Z,168554,36.0659861,-86.7708859,170.102,,169.9430926958391
2019-04-06T14:44:48Z,168554,36.0678165,-86.7704519,170.256,,206.83624479947733
2019-04-06T14:44:54Z,168554,36.0696632,-86.7700273,169.592,,208.45644656685454
2019-04-06T14:44:59Z,168555,36.0711768,-86.7696654,171.075,,171.0954282564542
2019-04-06T14:45:04Z,168555,36.0727385,-86.7693007,169.617,,176.38423020856882
2019-04-06T14:45:10Z,168555,36.074517,-86.7686666,171.627,,205.45855012668403
2019-04-06T14:45:15Z,168555,36.0758516,-86.7677528,166.58,,169.5065091405659
2019-04-06T14:45:21Z,168555,36.0773493,-86.7663618,169.526,,208.1531193692883
2019-04-06T14:45:26Z,168555,36.0785966,-86.7652424,165.951,,171.276964129107
2019-04-06T14:45:31Z,168555,36.0799907,-86.7643736,171.137,,173.44001122338082
2019-04-06T14:45:36Z,168555,36.0814761,-86.7638792,165.602,"Harding Pl, Crieve Hall, Nashville, Davidson County, Tennessee, 37220, USA",170.82476120344745
2019-04-06T14:45:41Z,168555,36.0830021,-86.7635925,165.58,,171.28797785893084
2019-04-06T14:45:47Z,168556,36.0848803,-86.763316,163.893,,209.90101601066243
